lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.58,-1.6600000000000001,2,3,violent,1.0,4.3446531758480495e-08,violent,0.734,True,0.0905,0.1755,0.734,73.4,West Yorkshire,medium
53.58,-1.6500000000000001,0,8,other,0.25,1.0397207708399179,violent,0.683,False,0.1129,0.2041,0.683,68.3,West Yorkshire,medium
53.58,-1.6500000000000001,1,7,property,0.14285714285714285,1.0789922078775833,violent,0.788,False,0.0767,0.1352,0.788,78.8,West Yorkshire,medium
53.58,-1.6500000000000001,2,10,violent,0.2,1.0296530140645737,violent,0.7233,True,0.1058,0.1709,0.7233,72.3,West Yorkshire,medium
53.58,-1.6500000000000001,3,12,property,0.16666666666666666,1.0114042647073518,violent,0.7883,False,0.077,0.1348,0.7883,78.8,West Yorkshire,medium
53.58,-1.6300000000000001,0,3,other,0.3333333333333333,0.6365141893815645,violent,0.7869,False,0.077,0.1361,0.7869,78.7,West Yorkshire,medium
53.59,-1.86,0,7,violent,0.7142857142857143,0.4101163396015584,violent,0.7847,True,0.0782,0.1371,0.7847,78.5,West Yorkshire,medium
53.59,-1.86,1,12,violent,0.25,1.0397207708399179,violent,0.7885,True,0.0769,0.1347,0.7885,78.8,West Yorkshire,medium
53.59,-1.86,2,12,violent,0.4166666666666667,0.8239592165010823,violent,0.7846,True,0.0783,0.1372,0.7846,78.5,West Yorkshire,medium
53.59,-1.86,3,6,property,0.5,0.8675632284814613,violent,0.7764,False,0.0807,0.1429,0.7764,77.6,West Yorkshire,medium
53.59,-1.85,0,39,other,0.15384615384615385,0.9735965782356992,property,0.4796,False,0.0802,0.4796,0.4401,44.0,West Yorkshire,uncertain
53.59,-1.85,1,21,property,0.42857142857142855,0.8359373644898986,property,0.4785,True,0.0807,0.4785,0.4408,44.1,West Yorkshire,uncertain
53.59,-1.85,2,25,property,0.0,1.0920192874506351,property,0.4825,True,0.0797,0.4825,0.4377,43.8,West Yorkshire,uncertain
53.59,-1.85,3,35,property,0.11428571428571428,1.0761302839653792,property,0.4788,True,0.0805,0.4788,0.4407,44.1,West Yorkshire,uncertain
