lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
33.8,-118.29,2,12,other,0.16666666666666666,1.0114042647073518,property,0.7458,False,0.1446,0.7458,0.1096,11.0,LA,medium
33.8,-118.29,3,13,violent,0.07692307692307693,1.0928305535284886,property,0.6804,False,0.1227,0.6804,0.1968,19.7,LA,medium
33.8,-118.28,0,3,violent,0.0,1.0986122886681096,property,0.7486,False,0.1467,0.7486,0.1047,10.5,LA,medium
33.8,-118.28,1,3,property,0.3333333333333333,0.6365141893815645,property,0.7161,True,0.1327,0.7161,0.1513,15.1,LA,medium
33.8,-118.28,2,3,violent,0.3333333333333333,0.6365141893815645,property,0.7486,False,0.1465,0.7486,0.1048,10.5,LA,medium
33.8,-118.28,3,7,property,0.5714285714285714,0.7963116401738131,property,0.7526,True,0.1393,0.7526,0.1081,10.8,LA,medium
33.8,-118.27,1,6,other,0.16666666666666666,1.0114042647073518,property,0.7488,False,0.146,0.7488,0.1053,10.5,LA,medium
33.8,-118.27,2,13,other,0.07692307692307693,1.0928305535284886,property,0.7573,False,0.1367,0.7573,0.106,10.6,LA,medium
33.8,-118.27,3,9,property,0.4444444444444444,0.848685557726417,property,0.7631,True,0.1371,0.7631,0.0998,10.0,LA,medium
33.8,-118.26,0,12,violent,0.08333333333333333,1.077556327066801,property,0.7548,False,0.1371,0.7548,0.1081,10.8,LA,medium
33.8,-118.26,1,46,property,0.717391304347826,0.48887050487117023,property,0.7486,True,0.1464,0.7486,0.105,10.5,LA,medium
33.8,-118.26,2,93,property,0.7096774193548387,0.5225134163226269,property,0.7636,True,0.1371,0.7636,0.0993,9.9,LA,medium
33.8,-118.26,3,71,property,0.5774647887323944,0.7630030643588508,property,0.7636,True,0.1371,0.7636,0.0992,9.9,LA,medium
33.8,-118.25,0,3,property,1.0,4.3446531758480495e-08,property,0.7636,True,0.1371,0.7636,0.0993,9.9,LA,medium
33.8,-118.25,1,7,other,1.0,4.34465315364359e-08,property,0.7621,False,0.1371,0.7621,0.1008,10.1,LA,medium
33.8,-118.25,2,3,property,0.3333333333333333,0.6365141893815645,property,0.7637,True,0.1371,0.7637,0.0992,9.9,LA,medium
33.8,-118.24000000000001,0,3,other,1.0,4.34465315364359e-08,property,0.6816,False,0.123,0.6816,0.1954,19.5,LA,medium
