lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
39.92,-75.15,2,575,property,0.7391304347826086,0.47484943319798506,property,0.9417,True,0.0495,0.9417,0.0088,0.9,Philadelphia,high
39.92,-75.15,3,553,property,0.5804701627486437,0.6883777090507475,property,0.9428,True,0.0484,0.9428,0.0088,0.9,Philadelphia,high
39.92,-75.14,0,118,property,0.7033898305084746,0.5503900864282096,property,0.9393,True,0.0519,0.9393,0.0088,0.9,Philadelphia,high
39.92,-75.14,1,12,property,0.6666666666666666,0.4505612301390093,property,0.9358,True,0.0552,0.9358,0.0091,0.9,Philadelphia,high
39.92,-75.14,2,247,property,0.8218623481781376,0.3003781375250451,property,0.9433,True,0.0479,0.9433,0.0088,0.9,Philadelphia,high
39.92,-75.14,3,381,property,0.8530183727034121,0.3356368420284426,property,0.942,True,0.0492,0.942,0.0088,0.9,Philadelphia,high
39.93,-75.24,0,150,other,0.3,0.9609906995692642,property,0.6906,False,0.3005,0.6906,0.0089,0.9,Philadelphia,medium
39.93,-75.24,1,66,other,0.18181818181818182,0.8620632899958061,property,0.7326,False,0.2582,0.7326,0.0092,0.9,Philadelphia,medium
39.93,-75.24,2,258,property,0.27906976744186046,0.8822440305756849,property,0.9398,True,0.0514,0.9398,0.0088,0.9,Philadelphia,high
39.93,-75.24,3,224,property,0.15178571428571427,0.9464165306639426,property,0.7855,True,0.2054,0.7855,0.0091,0.9,Philadelphia,medium
39.93,-75.23,0,529,other,0.27032136105860116,0.9493913206085309,property,0.7074,False,0.2836,0.7074,0.009,0.9,Philadelphia,medium
39.93,-75.23,1,233,other,0.04721030042918455,0.9521414693217483,property,0.7145,False,0.2764,0.7145,0.009,0.9,Philadelphia,medium
39.93,-75.23,2,739,property,0.3423545331529093,0.8662215739030883,property,0.9005,True,0.0905,0.9005,0.0091,0.9,Philadelphia,high
39.93,-75.23,3,809,property,0.1965389369592089,0.943241189546608,property,0.7233,True,0.2677,0.7233,0.0091,0.9,Philadelphia,medium
39.93,-75.22,0,249,other,0.24899598393574296,1.0078888080902946,property,0.6847,False,0.3064,0.6847,0.0089,0.9,Philadelphia,medium
39.93,-75.22,1,102,other,0.17647058823529413,1.000243884274269,property,0.7379,False,0.2531,0.7379,0.009,0.9,Philadelphia,medium
39.93,-75.22,2,374,property,0.3155080213903743,0.8869554620583869,property,0.9389,True,0.0523,0.9389,0.0088,0.9,Philadelphia,high
39.93,-75.22,3,410,property,0.12926829268292683,0.9164933740171236,property,0.889,True,0.102,0.889,0.009,0.9,Philadelphia,high
39.93,-75.21000000000001,0,15,other,0.6,0.7647544195674196,property,0.8687,False,0.1194,0.8687,0.012,1.2,Philadelphia,high
